name,price,sale_price,store,date
"MINI PURANJI ZREZKI, PANIRANI, S-BUDGET, 700G",7.39,,Spar,2026-01-02 00:00:00
"MINI REZINE BROWNIE AMERICANO, MLINOTEST, 400G",5.99,,Spar,2026-01-02 00:00:00
"MINI ROGLJIČKI MASLENI, ÖLZ, 250G",4.19,,Spar,2026-01-02 00:00:00
"MINI ROLADE ČOKOLADA, GORENJKA, 280G",3.99,,Spar,2026-01-02 00:00:00
"MINI ROLADE LEŠNIK, GORENJKA, 280G",3.99,,Spar,2026-01-02 00:00:00
"MINI ROLADE LEŠNIK, SPAR, 280G",2.59,,Spar,2026-01-02 00:00:00
"MINI ROLADE S ČOKOLADNO KREMO, SPAR, 280G",2.59,,Spar,2026-01-02 00:00:00
"Mini rolade s čokolado, Gorenjka, 280 g",3.99,,Mercator,2026-01-02 00:00:00
"MINI ROLADE VANILIJA IN LEŠNIKOV POSIP, GORENJKA, 290G",4.59,,Spar,2026-01-02 00:00:00
"MINI ROLADE VANILIJA, GORENJKA, 280G",3.99,,Spar,2026-01-02 00:00:00
"MINI ROLADE VANILIJA, SPAR, 280G",2.59,,Spar,2026-01-02 00:00:00
"Mini rolade z vanilijo, Gorenjka, 280 g",3.99,,Mercator,2026-01-02 00:00:00
"MINI SLADKORNE PENICE MARSHMELLOWS, BAM, 250G",4.39,,Spar,2026-01-02 00:00:00
"MINI SLADKORNE PENICE, MELLOW PARTY, 100G",1.39,,Spar,2026-01-02 00:00:00
"MINI SPRAY OSVEŽILEC PROSTOROV, CHERRY, SPLENDID, 3 X 15 ML",3.39,,Spar,2026-01-02 00:00:00
"MINI SPRAY OSVEŽILEC PROSTOROV, VANILLA, SPLENDID, 3 X 15 ML",3.39,,Spar,2026-01-02 00:00:00
"MINI TELEČJE HRENOVKE, ANTON, 180G",3.19,,Spar,2026-01-02 00:00:00
"MINI VAFLJI Z RDEČO LEČO IN ČIČERKO BREZ GLUTENA, FIORENTINI, 80G",2.39,,Spar,2026-01-02 00:00:00
"MINI VODKA ABSOLUT, 5X50ML",10.59,,Spar,2026-01-02 00:00:00
"MINI ŽEPKI ČOKOLADA IN LEŠNIK, PEČJAK, 1KG",13.29,,Spar,2026-01-02 00:00:00
"MINI ŽEPKI Z MARELIČNIM NADEVOM, PEČJAK, 1KG",8.79,,Spar,2026-01-02 00:00:00
mini-blejska-klobasa-400-g-,4.39,,Tus,2026-01-02 00:00:00
mini-extra-piscancja-posebna-tus-200-g-,1.29,,Tus,2026-01-02 00:00:00
mini-mozzarella-tus-250-g-,2.99,,Tus,2026-01-02 00:00:00
mini-pasteta-pepe-50-g-,0.89,,Tus,2026-01-02 00:00:00
mini-piscancji-file-pivka-ik-400-g-pakirano,7.49,,Tus,2026-01-02 00:00:00
mini-podstavek-za-muffine-,4.59,,Tus,2026-01-02 00:00:00
mini-poli-light-220-g-,2.59,,Tus,2026-01-02 00:00:00
mini-poli-z-vrtninami-220-g-,2.59,,Tus,2026-01-02 00:00:00
mini-posebna-poli-220-g-,2.59,,Tus,2026-01-02 00:00:00
mini-rolada-cokolada-gorenjka-280g,3.99,,Tus,2026-01-02 00:00:00
mini-rolade-gorenjka-lesnik-280g,3.99,,Tus,2026-01-02 00:00:00
mini-strgalnik-37x28x75-cm,1.89,,Tus,2026-01-02 00:00:00
mini-vzhajana-zemlja-40-g-,0.23,,Tus,2026-01-02 00:00:00
mini-zebra-rogljicki-tus-zamrznjeno-660-g-,7.49,,Tus,2026-01-02 00:00:00
"MINJON REZINE, HRAMČEK DOBROT, 400G",5.39,,Spar,2026-01-02 00:00:00
"MISELNA IGRA KOCKA ,TEKMOVALNI SET (3X3 IN 3X3), NEXCUBE",35.9,,Spar,2026-01-02 00:00:00
MISELNA IGRA KOCKA 2X2 IN 3X3 NEXCUBE,19.99,,Spar,2026-01-02 00:00:00
MISELNA IGRA KOCKA 3X3 NEXCUBE,9.99,,Spar,2026-01-02 00:00:00
"MISELNA IGRA NEXCUBE, COBRA",9.99,,Spar,2026-01-02 00:00:00
"MISELNA IGRA POBEG PRED METEORJI, SMART GAMES",23.9,,Spar,2026-01-02 00:00:00
MISELNA IGRA PYRAMINX,19.99,,Spar,2026-01-02 00:00:00
MISELNA IGRA SMARTGAMES IQ PUZZLER PRO,14.99,,Spar,2026-01-02 00:00:00
MISELNA IGRA SMARTGAMES IQ STARS,15.99,,Spar,2026-01-02 00:00:00
"MISELNA IGRA VEVERIČKE NABIRAJO ŽELODE, SMART GAMES",22.9,,Spar,2026-01-02 00:00:00
MISELNI IZZIV LABY T5 HUZZLE,14.99,,Spar,2026-01-02 00:00:00
MISELNI IZZIV NEWS T6 HUZZLE,14.99,,Spar,2026-01-02 00:00:00
"MIŠKA 2KOS, 9CM",4.99,,Spar,2026-01-02 00:00:00
"MIX FEFERONI PEKOČI, PURO GUSTO, 100G",1.99,,Spar,2026-01-02 00:00:00
mix-za-rizoto-frozy-350g,3.59,,Tus,2026-01-02 00:00:00
miza-za-kampiranje-siva-80-x-60-cm,10,,Tus,2026-01-02 00:00:00
"MKZ, OTROŠKA KNJIGA, PET PRIJATELJEV 11 - UGANKA GRAJSKE RAZVALINE",19.99,,Spar,2026-01-02 00:00:00
"MLADA GOVEDINA KOCKE HALAL, LOŠKE MESNINE, 500G",8.99,,Spar,2026-01-02 00:00:00
"MLADA KORUZA, NATURETA, 300G",1.68,,Spar,2026-01-02 00:00:00
"MLADA RACA BREZ DROBOVINE, ZAMRZNJENO, VALDOR, 2,1KG",8.39,,Spar,2026-01-02 00:00:00
"MLADA ŠPINAČA VEG, 100G",1.19,,Spar,2026-01-02 00:00:00
mlada-govedina-podplecje-bk-telica-ik,15.99,,Tus,2026-01-02 00:00:00
mlada-goveja-jetra-ik--vakumsko-pakirano-,5.49,,Tus,2026-01-02 00:00:00
mlada-goveja-ledja-bk-postrezno,28.99,,Tus,2026-01-02 00:00:00
mlada-goveja-ledja-s-kostjo-in-pljucn-do-24-ik,20.99,,Tus,2026-01-02 00:00:00
mlada-goveja-pljucna-pecenka-ik-vakumsko-pakirano-,55.99,,Tus,2026-01-02 00:00:00
mlada-goveja-rebra-prsa-s-kostjo-ik-postrezno,10.99,,Tus,2026-01-02 00:00:00
mlade-goveje-kosti-postrezno,3.49,,Tus,2026-01-02 00:00:00
mlade-hruske,0.67,,Tus,2026-01-02 00:00:00
"MLADI GOVEJI ZREZKI, SPAR, 1KG",18.99,,Spar,2026-01-02 00:00:00
"MLADI GRAH IN KORENČEK, STOLLENWERK, 660G",3.19,,Spar,2026-01-02 00:00:00
"MLADI GRAH V ZRNU, BONDUELLE, 2 X 200 G",2.29,,Spar,2026-01-02 00:00:00
"Mladi grah v zrnu, Valfrutta, 3 x 150 g",2.99,,Mercator,2026-01-02 00:00:00
"MLADI GRAH, BONDUELLE, 3X200G",2.98,,Spar,2026-01-02 00:00:00
"MLADI GRAH, SPAR, 400G",0.89,,Spar,2026-01-02 00:00:00
"MLADI KAJMAK 43% M.M., ZELENE DOLINE, 150G",3.19,,Spar,2026-01-02 00:00:00
"MLADI KAJMAK PIKANT, ZELENE DOLINE, 150G",3.29,,Spar,2026-01-02 00:00:00
"MLADI KAJMAK, LOŠKA MLEKARNA, 150G",3.29,,Spar,2026-01-02 00:00:00
"MLADI KAJMAK, PRESIDENT, 100G",1.79,,Spar,2026-01-02 00:00:00
"MLADI KAJMAK, PRESIDENT, 250G",3.99,,Spar,2026-01-02 00:00:00
"MLADI KAJMAK, S-BUDGET, 250G",2.02,,Spar,2026-01-02 00:00:00
"Mladi kajmak, Zelene Doline, 150 g",3.29,,Mercator,2026-01-02 00:00:00
"MLADI KAJMAK, ZELENE DOLINE, 250G",4.29,,Spar,2026-01-02 00:00:00
"MLADI KOZJI SIR, DAILY DAIRY, 250G",5.57,,Spar,2026-01-02 00:00:00
mladi-goveji-bocnik-sk-osso-buco-postrezno,15.99,,Tus,2026-01-02 00:00:00
mladi-goveji-rep-ik-postrezno-,14.99,,Tus,2026-01-02 00:00:00
mladi-grah-bonduelle-3-x-200-g-,3.59,,Tus,2026-01-02 00:00:00
mladi-grah-bonduelle-400-g-,1.85,,Tus,2026-01-02 00:00:00
mladi-grah-valfrutta-3-x-150-g-,3.08,,Tus,2026-01-02 00:00:00
mladi-grah-valfrutta-410-g-,1.65,,Tus,2026-01-02 00:00:00
mladi-kajmak-zelene-doline-150-g-,3.24,,Tus,2026-01-02 00:00:00
"MLADO GOVEJE MESO KOCKE, SPAR, 1KG",15.99,,Spar,2026-01-02 00:00:00
"Mlado goveje mleto meso, Mercator, pakirano, 420 g",4.49,,Mercator,2026-01-02 00:00:00
"MLADO ZELJE, 1KG",1.09,,Spar,2026-01-02 00:00:00
mlado-goveje-plece-brez-kosti-ik-vakumsko-pakirano-,17.99,,Tus,2026-01-02 00:00:00
mlado-goveje-stegno-brez-kosti-ik-postrezno,19.99,,Tus,2026-01-02 00:00:00
mlado-govejo-stegno-ocisceno-za-biftek-do-30-mes,24.99,,Tus,2026-01-02 00:00:00
mlecna-rezina-kinder-28-g,0.63,,Tus,2026-01-02 00:00:00
mlecna-rezina-kinder-maxi-king-3-x-35-g,2.39,,Tus,2026-01-02 00:00:00
mlecna-rezina-kinder-milch-schnite-10x28g,3.79,,Tus,2026-01-02 00:00:00
mlecna-rezina-kinder-pingui-30-g,0.65,,Tus,2026-01-02 00:00:00
mlecna-rezina-kinder-pingui-4-x-30-g,2.35,,Tus,2026-01-02 00:00:00
mlecna-rezina-monte-snack-29-g,0.49,,Tus,2026-01-02 00:00:00
mlecna-rezina-simby-30-g,0.35,,Tus,2026-01-02 00:00:00
mlecne-rezine-kinder-5-x-28-g,2.94,,Tus,2026-01-02 00:00:00
mlecni-desert-jajcek-70-g,1.06,,Tus,2026-01-02 00:00:00
mlecni-desert-lino-cokolada-200-g,2.79,,Tus,2026-01-02 00:00:00
mlecni-desert-lino-keks-200-g-,2.79,,Tus,2026-01-02 00:00:00
mlecni-desert-lino-psenicni-zdrob-200-g-,2.79,,Tus,2026-01-02 00:00:00
mlecni-desert-mousse-cokolada-100-g,1.39,,Tus,2026-01-02 00:00:00
mlecni-kruhek-lz-400-g-,4.69,,Tus,2026-01-02 00:00:00
mlecni-namaz-s-hrenom-mu-140g,2.19,,Tus,2026-01-02 00:00:00
mlecni-namaz-s-tuno-zelene-doline-150-g,2.14,,Tus,2026-01-02 00:00:00
mlecni-namaz-z-zelisci-zelene-doline-150g,2.14,,Tus,2026-01-02 00:00:00
mlecni-napite-cafemio-cappuccino-025-l,2.69,,Tus,2026-01-02 00:00:00
mlecni-napitek-cafemio-macchiato-025-l,2.69,,Tus,2026-01-02 00:00:00
mlecni-napitek-emmi-cappuccino-023-l,2.22,,Tus,2026-01-02 00:00:00
mlecni-napitek-emmi-macchiato-023-l,2.22,,Tus,2026-01-02 00:00:00
mlecni-puding-cokolada-s-smetano-4-x-125-g,1.65,,Tus,2026-01-02 00:00:00
mlecni-puding-vanilija-s-smetano-4-x-125-g,1.65,,Tus,2026-01-02 00:00:00
mlecni-riz-muller-200-g,1.18,,Tus,2026-01-02 00:00:00
mlecni-riz-muller-cokolada-200-g,1.18,,Tus,2026-01-02 00:00:00
mlecni-riz-muller-jagoda-200-g,1.18,,Tus,2026-01-02 00:00:00
mlecni-riz-riso-muller-cimet-200-g,1.18,,Tus,2026-01-02 00:00:00
mlecni-riz-zott-protein-220-g,1.25,,Tus,2026-01-02 00:00:00
"MLEČNA ČOKOLADA  KRALJESTVO ŽIVALI, KRAŠ, 5/1, 75G",2.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA ALMOND TRUFFLE, MILKA MMMAX, 300G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA ALPINE MILK BUBBLY, MILKA, 90G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA ALPINE MILK, MILKA, 190G",3.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA ALPSKA, SCHOGETTEN, 18/1, 100G",1.39,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA BISCOFF, MILKA, 190G",3.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA BISCOFF, MILKA, 90G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA BREZ DODANEGA SLADKORJA, FRANKONIA, 80G",2.28,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA CELI LEŠNIKI, RITTER SPORT, 100G",2.79,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA CHOCO&COOKIE, MILKA MMMAX, 300G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA CREME&BISCUIT, MILKA, 100G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA DORINA S STEVIJO, KRAŠ, 80G",2.65,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA DORINA, KRAŠ, 80G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA DROBLJENI LEŠNIKI, SCHOGETTEN, 18/1, 100G",1.39,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA EXCELLENCE, LINDT, 100G",4.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA FERRERO ROCHER, 90G",2.78,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA GOLD, LINDT, 300G",9.98,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA GOLD, LINDT, 3X300G, XXL",19.96,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA HRUŠKA IN KLINČKI, PASSERO, 100G",4.19,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA JAGODA, MILKA, 300G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA JOGURT, MILKA, 100G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER COUNTRY, FERRERO, 2/1, 47G",1.29,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER COUNTRY, FERRERO, 4/1, 94G",2.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER HALLOWEEN, FERRERO, 12/1, 150G",2.59,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER MAXI, FERRERO, 42G",1.19,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER MINI, 120G",3.48,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER, 24/1, 300G",4.89,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER, FERRERO, 12/1, 150G",2.59,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER, FERRERO, 50G",1.09,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KINDER, FERRERO, 8/1, 100G",1.79,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA KUVERTURA SPAR, 200G",2.19,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA LEŠNIKOVO IN MANDLJEVO POLNILO, MILKA MMMAX, 300G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA LINDOR, LINDT, 38G",1.79,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA MERCI, 100G",2.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA MILK CHOCOLATE, MRBEAST, 60G",4.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA MILKA & OREO, 37G",0.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA MILKINIS, MILKA, 8/1, 87,5G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA MINI, LUCI, 32G",2.19,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA NOISETTE Z REZANIMI LEŠNIKI, GORENJKA, 90G",2.29,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA NOISETTE, MILKA, 190G",3.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA NOISETTE, MILKA, 90G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA OREHOVA POTICA, SWEETNESS OF SLOVENIA, 100G",5.19,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA OREO SENDVIČ, MILKA, 92G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA OREO, MILKA MMMAX, 300G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA OREŠKI S STEVIJO, BALANCE, 100G",2.85,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA PEANUT CARAMEL, MILKA MMMAX, 276G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA PISMO RJAVO, LUCIFER, 100G",4.89,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA POSUTA LUCIFER, 110G",5.19,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA PRALINE NOISETTES, SCHOGETTEN, 18/1, 100G",1.39,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S CELIMI LEŠNIKI LES GRANDES, LINDT, 150G",5.98,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S CELIMI LEŠNIKI, GORENJKA, 100G",2.29,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S CELIMI LEŠNIKI, GORENJKA, 1KG",22.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S CELIMI LEŠNIKI, GORENJKA, 250G",5.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S CELIMI LEŠNIKI, GORENJKA, 270G",5.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S CELIMI LEŠNIKI, GORENJKA, 450G",11.29,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S CELIMI LEŠNIKI, MILKA, 190G",3.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S CELIMI LEŠNIKI, SPAR PREMIUM, 180G",3.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S KOŠČKI HRUSTLJAVE KARAMELE IN MORSKO SOLJO, EXTRA CREAMY, LINDT, 80G",3.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S PISTACIJEVIM POLNILOM IN KUNAFO, DUBAI STYLE, ALYAN, 100G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S PIŠKOTI OREO, MILKA, 100G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S STEVIJO LUXURY, BALANCE, 85G",2.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA S TOPLJIVO SREDICO IZ SLANE KARAMELE LINDOR, LINDT, 100G",3.79,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA ŠTRUDEL, SWEETNESS OF SLOVENIA, 100G",5.19,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA TOBLERONE, 100G",2.29,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA TOFFEE WHOLENUT, MILKA MMMAX, 300G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA TRIOLADE, MILKA MMMAX, 280G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA V KAPLJICAH, SPAR, 100G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z ARAŠIDOVIM NAMAZOM DEEZ NUTZ CHOCOLATE, MRBEAST, 60G",1.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z LEŠNIKI IN MAKADAMIJO, FERRERO ROCHER, 90G",2.78,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z LEŠNIKI IN SOLJO, EXTRA CREAMY, LINDT, 80G",3.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z LEŠNIKI, BREZ DODANEGA SLADKORJA, FRANKONIA, 80G",2.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z MANDLJI NO GUILT, KANDI 80G",3.69,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z MEDENO-MANDLJEVO KREMO, TONY´S, 180G",4.45,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z MEHKO, TOPLJIVO PISTACIJEVO SREDICO, LINDT LINDOR, 100G",3.79,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z MEHKO, TOPLJIVO SREDICO LINDOR, LINDT, 3X100G, XXL",7.58,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z MEHKO, TOPLJIVO SREDICO, LINDOR LINDT, 100G",3.79,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z NADEVOM IZ PISTACIJINE PASTE, LINDT, 145G",9.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z RIŽEM BALI, GORENJKA, 100G",2.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z RIŽEM SPAR, 200G",2.89,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z RIŽEM, MIKADO, 225G",3.79,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z RIŽEM, MIKADO, 75G",1.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA Z ROZINAMI IN LEŠNIKI, GORENJKA, 250G",5.79,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, DORINA, 250G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, DR.OETKER, 150G",2.89,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, EXTRA CREAMY DARK, LINDT, 80G",3.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, EXTRA CREAMY, LINDT, 80G",3.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, GORENJKA, 240G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, GORENJKA, 80G",2.29,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, MILKA, 250G",5.49,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, MILKA, 90G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADA, TONY´S, 180G",4.45,,Spar,2026-01-02 00:00:00
"MLEČNA ČOKOLADICA KRALJESTVO ŽIVALI, KRAŠ, 15G",0.69,,Spar,2026-01-02 00:00:00
"MLEČNA KAKAVOVA TABLICA EUROCREM BLOK, TAKOVO, 90G",0.99,,Spar,2026-01-02 00:00:00
"MLEČNA KARAMELA Z LEŠNIKI, PIONIR, 100G",1.49,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA KINDER MAXI KING, FERRERO, 3X35G",2.39,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA KINDER MILCH SCHNITTE, 30G",0.63,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA KINDER MILCH SCHNITTE, FERRERO, 5X28G",2.94,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA KINDER PINGUI KOKOS, FERRERO, 30G",0.64,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA KINDER PINGUI KOKOS, FERRERO, 4X30G",2.34,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA KINDER PINGUI SACHER TORTA, FERRERO, 4X30G",2.34,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA KINDER PINGUI, 4X30G",2.35,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA KINDER PINGUI, 8X30G",4.25,,Spar,2026-01-02 00:00:00
"Mlečna rezina Kinder Pingui, Ferrero, 4 x 30 g",2.49,,Mercator,2026-01-02 00:00:00
"MLEČNA REZINA KINDER PINGUI, FERRERO, 6X30G",3.49,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA MILCH SCHNITTE, KINDER, 10/1, 280G",3.29,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA S ČOKOLADNO LEŠNIKOVIM POLNILOM MONTE SNACK, ZOTT, 4X29G",1.48,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA, KINDER MAXI KING, 35G",0.75,,Spar,2026-01-02 00:00:00
"MLEČNA REZINA, KINDER PINGUI, 30G",0.65,,Spar,2026-01-02 00:00:00
"MLEČNE ČOKOLADNE KAPLJICE BREZ DODANEGA SLADKORJA, FIT AKADEMIJA, BAM, 250G",9.89,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT ANGRY BIRDS MONTE, ZOTT, 125G",1.18,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT BREZ LAKTOZE, BOROVNICA, KMETIJA PUSTOTNIK, 150G",1.89,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT BREZ LAKTOZE, HRUŠKA, KMETIJA PUSTOTNIK, 150G",1.89,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT BREZ LAKTOZE, JAGODA, KMETIJA PUSTOTNIK, 150G",1.89,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT ČOKOLADA MONTE, ZOTT, 4X55G",1.88,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT INGO SPAR, 4X60G",0.99,,Spar,2026-01-02 00:00:00
"Mlečni desert Monte Maxi, Zott, 4 x 100 g",2.99,,Mercator,2026-01-02 00:00:00
"MLEČNI DESERT MONTE MAXI, ZOTT, 4X100G",2.89,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT S ČOKOLADO IN LEŠNIKI MEGA MONTE, ZOTT, 400G",2.39,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT S ČOKOLADO IN LEŠNIKI MONTE, ZOTT, 150G",1.19,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT Z DRAŽEJI MONTE TOP CUP, ZOTT, 70G",1.01,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT Z OKUSOM LEŠNIKA IN ČOKOLADE, INGO,  SPAR, 4X125G",1.99,,Spar,2026-01-02 00:00:00
"MLEČNI DESERT, JAJČEK PRESENEČENJA, DAIRY 4 FUN S.R.O., 70 G",1.06,,Spar,2026-01-02 00:00:00
"MLEČNI IN LEŠNIKOV KREMNI NAMAZ LINO LADA DUO, PODRAVKA, 160G",2.28,,Spar,2026-01-02 00:00:00
"MLEČNI IN LEŠNIKOV KREMNI NAMAZ LINO LADA DUO, PODRAVKA, 20G",0.4,,Spar,2026-01-02 00:00:00
"MLEČNI IN LEŠNIKOV KREMNI NAMAZ LINO LADA DUO, PODRAVKA, 400G",3.59,,Spar,2026-01-02 00:00:00
"MLEČNI IN LEŠNIKOV KREMNI NAMAZ LINO LADA DUO, PODRAVKA, 700G",5.99,,Spar,2026-01-02 00:00:00
"MLEČNI KREMNI NAMAZ LINO LADA KOKOS, PODRAVKA, 350G",3.59,,Spar,2026-01-02 00:00:00
"MLEČNI KREMNI NAMAZ LINO LADA MILK, PODRAVKA, 350G",3.59,,Spar,2026-01-02 00:00:00
"MLEČNI KREMNI NAMAZ LINO LADA MILK, PODRAVKA, 700G",5.99,,Spar,2026-01-02 00:00:00
"Mlečni kruh, Ölz, 400 g",4.69,3.99,Mercator,2026-01-02 00:00:00
"MLEČNI KRUHEK ÖLZ, 400G",4.69,,Spar,2026-01-02 00:00:00
"MLEČNI KRUHEK Z ROZINAMI, ÖLZ, 320G",4.49,,Spar,2026-01-02 00:00:00
"MLEČNI NAMAZ CLASSIC, MU, 140G",2.19,,Spar,2026-01-02 00:00:00
"MLEČNI NAMAZ ČESEN IN PETERŠILJ, ZELENE DOLINE, 150G",2.14,,Spar,2026-01-02 00:00:00
